Cell Name;Cell_ID;BSC;Longitude_Sector;Latitude_Sector;CoverageType;Sector;SiteID;Market;Azimuth;HorizBeamwidth;VertBeamwidth;Technology;LAC;mcc;mnc;RF_Solution;expected_cell_range;antenna_id
SBO_0021_C06_110_2;37812;SO1BSC2;9.42779445;34.57398334;outdoor;2;3781;;85;;;2G;44301;605;1;macro;34179;1
SBO_0021_C06_110_3;37813;SO1BSC2;9.42779445;34.57398334;outdoor;3;3781;;260;;;2G;44301;605;1;macro;22478;1
SBO_0022_C02_110_1;37731;SO1BSC2;9.65111111;35.06169444;outdoor;1;3773;;80;;;2G;44301;605;1;macro;25427;1
SBO_0022_C02_110_2;37732;SO1BSC2;9.65111111;35.06169444;outdoor;2;3773;;220;;;2G;44301;605;1;macro;29844;1
SBO_0022_C02_110_3;37733;SO1BSC2;9.65111111;35.06169444;outdoor;3;3773;;290;;;2G;44301;605;1;macro;28857;1
SBO_0023_C03_110_1;37741;SO1BSC2;9.86755556;35.08127778;outdoor;1;3774;;80;;;2G;44301;605;1;macro;31679;1
SBO_0023_C03_110_2;37742;SO1BSC2;9.86755556;35.08127778;outdoor;2;3774;;260;;;2G;44301;605;1;macro;33518;1
SBO_0023_C03_110_3;37743;SO1BSC2;9.86755556;35.08127778;outdoor;3;3774;;350;;;2G;44301;605;1;macro;31867;1
SBO_0024_C06_110_1;37751;SO1BSC2;9.193006;34.927442;outdoor;1;3775;;30;;;2G;44301;605;1;macro;13567;1
SBO_0024_C06_110_2;37752;SO1BSC2;9.193006;34.927442;outdoor;2;3775;;110;;;2G;44301;605;1;macro;30844;1
SBO_0024_C06_110_3;37753;SO1BSC2;9.193006;34.927442;outdoor;3;3775;;210;;;2G;44301;605;1;macro;32022;1
SBO_0025_C01_309_1;37761;SO1BSC2;9.47649722;35.06911111;outdoor;1;3776;;90;;;2G;44301;605;1;macro;19202;1
SBO_0025_C01_309_2;37762;SO1BSC2;9.47649722;35.06911111;outdoor;2;3776;;230;;;2G;44301;605;1;macro;25107;1
SBO_0025_C01_309_3;37763;SO1BSC2;9.47649722;35.06911111;outdoor;3;3776;;340;;;2G;44301;605;1;macro;25358;1
SBO_0026_C01_309_1;37771;SO1BSC2;9.32321565;35.16135705;outdoor;1;3777;;30;;;2G;44301;605;1;macro;31232;1
SBO_0026_C01_309_2;37772;SO1BSC2;9.32321565;35.16135705;outdoor;2;3777;;120;;;2G;44301;605;1;macro;28325;1
SBO_0026_C01_309_3;37773;SO1BSC2;9.32321565;35.16135705;outdoor;3;3777;;300;;;2G;44301;605;1;macro;30671;1
SBO_0026_C01_309_4;38931;SO1BSC2;9.32321565;35.16135705;outdoor;4;3777;;230;;;2G;44301;605;1;macro;2375;1
SBO_0027_C01_110_1;37781;SO1BSC2;9.05433333;34.71683333;outdoor;1;3778;;30;;;2G;44301;605;1;macro;33805;1
SBO_0027_C01_110_2;37782;SO1BSC2;9.05433333;34.71683333;outdoor;2;3778;;100;;;2G;44301;605;1;macro;34577;1
SBO_0027_C01_110_3;37783;SO1BSC2;9.05433333;34.71683333;outdoor;3;3778;;210;;;2G;44301;605;1;macro;34091;1
SBO_0027_C01_110_4;39901;SO1BSC2;9.05433333;34.71683333;outdoor;4;3778;;335;;;2G;44301;605;1;macro;3319;1
SBO_0029_C02_311_1;37801;SO1BSC2;9.1409722;34.847778;outdoor;1;3780;;30;;;2G;44301;605;1;macro;25854;1
SBO_0029_C02_311_2;37802;SO1BSC2;9.1409722;34.847778;outdoor;2;3780;;210;;;2G;44301;605;1;macro;23617;1
SBO_0029_C02_311_3;37803;SO1BSC2;9.1409722;34.847778;outdoor;3;3780;;300;;;2G;44301;605;1;macro;33361;1
SBO_0029_C02_311_4;38861;SO1BSC2;9.1409722;34.847778;outdoor;4;3780;;125;;;2G;44301;605;1;macro;8920;1
SBO_0031_C01_414_1;37821;SO1BSC2;9.81633334;34.72186112;outdoor;1;3782;;180;;;2G;44301;605;1;macro;35119;1
SBO_0031_C01_414_2;37822;SO1BSC2;9.81633334;34.72186112;outdoor;2;3782;;350;;;2G;44301;605;1;macro;31772;1
SBO_0031_C01_414_3;37823;SO1BSC2;9.81633334;34.72186112;outdoor;3;3782;;90;;;2G;44301;605;1;macro;27786;1
SBO_0033_C01_115_1;37841;SO1BSC2;9.29055556;35.072;outdoor;1;3784;;40;;;2G;44301;605;1;macro;35315;1
SBO_0033_C01_115_2;37842;SO1BSC2;9.29055556;35.072;outdoor;2;3784;;200;;;2G;44301;605;1;macro;28226;1
SBO_0033_C01_115_3;37843;SO1BSC2;9.29055556;35.072;outdoor;3;3784;;310;;;2G;44301;605;1;macro;27529;1
SBO_0034_C01_115_1;37851;SO1BSC2;9.90597222;34.72566667;outdoor;1;3785;;70;;;2G;44301;605;1;macro;13950;1
SBO_0034_C01_115_2;37852;SO1BSC2;9.90597222;34.72566667;outdoor;2;3785;;190;;;2G;44301;605;1;macro;32882;1
SBO_0034_C01_115_3;37853;SO1BSC2;9.90597222;34.72566667;outdoor;3;3785;;320;;;2G;44301;605;1;macro;31495;1
SBO_0035_C03_116_1;37861;SO1BSC2;9.563056;34.946219;outdoor;1;3786;;10;;;2G;44301;605;1;macro;27395;1
SBO_0035_C03_116_2;37862;SO1BSC2;9.563056;34.946219;outdoor;2;3786;;95;;;2G;44301;605;1;macro;20460;1
SBO_0035_C03_116_3;37863;SO1BSC2;9.563056;34.946219;outdoor;3;3786;;190;;;2G;44301;605;1;macro;32030;1
SBO_0036_C05_116_1;37871;SO1BSC2;9.56530556;34.78180556;outdoor;1;3787;;50;;;2G;44301;605;1;macro;33858;1
SBO_0036_C05_116_2;37872;SO1BSC2;9.56530556;34.78180556;outdoor;2;3787;;150;;;2G;44301;605;1;macro;27260;1
SBO_0036_C05_116_3;37873;SO1BSC2;9.56530556;34.78180556;outdoor;3;3787;;310;;;2G;44301;605;1;macro;26177;1
SBO_0038_C02_318_1;37891;SO1BSC2;9.823944;35.124583;outdoor;1;3789;;70;;;2G;44301;605;1;macro;28509;1
SBO_0038_C02_318_2;37892;SO1BSC2;9.823944;35.124583;outdoor;2;3789;;230;;;2G;44301;605;1;macro;29766;1
SBO_0038_C02_318_3;37893;SO1BSC2;9.823944;35.124583;outdoor;3;3789;;320;;;2G;44301;605;1;macro;28422;1
SBO_0039_C05_116_1;37901;SO1BSC2;9.95835;34.972481;outdoor;1;3790;;15;;;2G;44301;605;1;macro;9015;1
SBO_0039_C05_116_2;37902;SO1BSC2;9.95835;34.972481;outdoor;2;3790;;135;;;2G;44301;605;1;macro;27434;1
SBO_0039_C05_116_3;37903;SO1BSC2;9.95835;34.972481;outdoor;3;3790;;215;;;2G;44301;605;1;macro;29255;1
SBO_0039_C05_116_4;38851;SO1BSC2;9.95835;34.972481;outdoor;4;3790;;285;;;2G;44301;605;1;macro;27689;1
SBO_0040_C03_116_1;37911;SO1BSC2; 9.784350;34.855074;outdoor;1;3791;;0;;;2G;44301;605;1;macro;21534;1
SBO_0040_C03_116_2;37912;SO1BSC2; 9.784350;34.855074;outdoor;2;3791;;60;;;2G;44301;605;1;macro;28024;1
SBO_0040_C03_116_3;37913;SO1BSC2; 9.784350;34.855074;outdoor;3;3791;;200;;;2G;44301;605;1;macro;28352;1
SBO_0041_C03_116_1;37921;SO1BSC2;9.566319;35.005894;outdoor;1;3792;;40;;;2G;44301;605;1;macro;30390;1
SBO_0041_C03_116_2;37922;SO1BSC2;9.566319;35.005894;outdoor;2;3792;;170;;;2G;44301;605;1;macro;23715;1
SBO_0041_C03_116_3;37923;SO1BSC2;9.566319;35.005894;outdoor;3;3792;;295;;;2G;44301;605;1;macro;6431;1
SBO_0042_C01_216_1;37931;SO1BSC2;9.439181;34.874886;outdoor;1;3793;;40;;;2G;44301;605;1;macro;27930;1
SBO_0042_C01_216_2;37932;SO1BSC2;9.439181;34.874886;outdoor;2;3793;;160;;;2G;44301;605;1;macro;31728;1
SBO_0042_C01_216_3;37933;SO1BSC2;9.439181;34.874886;outdoor;3;3793;;230;;;2G;44301;605;1;macro;31512;1
SBO_0042_C01_216_4;38991;SO1BSC2;9.439181;34.874886;outdoor;4;3793;;320;;;2G;44301;605;1;macro;11108;1
SBO_0043_C01_116_1;37941;SO1BSC2;9.876706;34.920047;outdoor;1;3794;;50;;;2G;44301;605;1;macro;18582;1
SBO_0043_C01_116_2;37942;SO1BSC2;9.876706;34.920047;outdoor;2;3794;;140;;;2G;44301;605;1;macro;5688;1
SBO_0043_C01_116_3;37943;SO1BSC2;9.876706;34.920047;outdoor;3;3794;;255;;;2G;44301;605;1;macro;33297;1
SBO_0043_C01_116_4;38871;SO1BSC2;9.876706;34.920047;outdoor;4;3794;;330;;;2G;44301;605;1;macro;28773;1
SBO_0046_C02_416_1;37971;SO1BSC2;9.422799;35.27155559;outdoor;1;3797;;0;;;2G;44301;605;1;Macro;30725;1
SBO_0046_C02_416_2;37972;SO1BSC2;9.422799;35.27155559;outdoor;2;3797;;120;;;2G;44301;605;1;Macro;30436;1
SBO_0046_C02_416_3;37973;SO1BSC2;9.422799;35.27155559;outdoor;3;3797;;240;;;2G;44301;605;1;Macro;30628;1
SBO_0048_C02_316_1;37991;SO1BSC2;9.275529;35.17941667;outdoor;1;3799;;100;;;2G;44301;605;1;Macro;32126;1
SBO_0048_C02_316_2;37992;SO1BSC2;9.275529;35.17941667;outdoor;2;3799;;190;;;2G;44301;605;1;Macro;32348;1
SBO_0048_C02_316_3;37993;SO1BSC2;9.275529;35.17941667;outdoor;3;3799;;300;;;2G;44301;605;1;Macro;26518;1
SBO_0051_C01_316_1;38021;SO1BSC2;9.45484;35.02873;outdoor;1;3802;;20;;;2G;44301;605;1;macro;33195;1
SBO_0051_C01_316_2;38022;SO1BSC2;9.45484;35.02873;outdoor;2;3802;;125;;;2G;44301;605;1;macro;19593;1
SBO_0051_C01_316_3;38023;SO1BSC2;9.45484;35.02873;outdoor;3;3802;;240;;;2G;44301;605;1;macro;25756;1
SBO_0052_C01_316_1;37721;SO1BSC2;9.19721;34.93343;outdoor;1;3772;;35;;;2G;44301;605;1;macro;307;1
SBO_0052_C01_316_2;37722;SO1BSC2;9.19721;34.93343;outdoor;2;3772;;110;;;2G;44301;605;1;macro;557;1
SBO_0052_C01_316_3;37723;SO1BSC2;9.19721;34.93343;outdoor;3;3772;;280;;;2G;44301;605;1;macro;578;1
SBO_0058_C01_417_1;38091;SO1BSC2;9.34763;34.687725;outdoor;1;3809;;65;;;2G;44301;605;1;macro;31314;1
SBO_0058_C01_417_2;38092;SO1BSC2;9.34763;34.687725;outdoor;2;3809;;150;;;2G;44301;605;1;macro;32441;1
SBO_0058_C01_417_3;38093;SO1BSC2;9.34763;34.687725;outdoor;3;3809;;260;;;2G;44301;605;1;macro;21107;1
SBO_0059_C02_417_1;38101;SO1BSC2;9.697933;34.480983;outdoor;1;3810;;90;;;2G;44301;605;1;macro;29160;1
SBO_0059_C02_417_2;38102;SO1BSC2;9.697933;34.480983;outdoor;2;3810;;250;;;2G;44301;605;1;macro;30464;1
SBO_0059_C02_417_3;38103;SO1BSC2;9.697933;34.480983;outdoor;3;3810;;350;;;2G;44301;605;1;macro;8870;1
SBO_0064_C02_418_1;37511;SO1BSC2;9.220886;34.749167;outdoor;1;3751;;130;;;2G;44301;605;1;macro;35265;1
SBO_0064_C02_418_2;37512;SO1BSC2;9.220886;34.749167;outdoor;2;3751;;270;;;2G;44301;605;1;macro;27971;1
SBO_0064_C02_418_3;37513;SO1BSC2;9.220886;34.749167;outdoor;3;3751;;350;;;2G;44301;605;1;macro;34079;1
SBO_0065_C02_218_1;38241;SO1BSC2;8.985392;34.777739;outdoor;1;3824;;45;;;2G;44301;605;1;macro;4466;1
SBO_0065_C02_218_2;38242;SO1BSC2;8.985392;34.777739;outdoor;2;3824;;245;;;2G;44301;605;1;macro;9199;1
SBO_0065_C02_218_3;38243;SO1BSC2;8.985392;34.777739;outdoor;3;3824;;335;;;2G;44301;605;1;macro;6501;1
SBO_0072_C01_218_1;38231;SO1BSC2;10.042362;35.047795;outdoor;1;3823;;0;;;2G;44301;605;1;macro;32068;1
SBO_0072_C01_218_2;38232;SO1BSC2;10.042362;35.047795;outdoor;2;3823;;100;;;2G;44301;605;1;macro;30237;1
SBO_0072_C01_218_3;38233;SO1BSC2;10.042362;35.047795;outdoor;3;3823;;190;;;2G;44301;605;1;macro;9134;1
SBO_0072_C01_218_4;38841;SO1BSC2;10.042362;35.047795;outdoor;4;3823;;280;;;2G;44301;605;1;macro;17487;1
SFA_0001_C01_309_1;45021;SO1BSC2;10.793;34.8158611;outdoor;1;4502;;20;;;2G;55303;605;1;macro;30520;1
SFA_0001_C01_309_2;45022;SO1BSC2;10.793;34.8158611;outdoor;2;4502;;150;;;2G;55303;605;1;macro;2163;1
SFA_0001_C01_309_3;45023;SO1BSC2;10.793;34.8158611;outdoor;3;4502;;270;;;2G;55303;605;1;macro;2381;1
SFA_0002_C01_309_1;45031;SO1BSC2;10.75919444;34.74061111;outdoor;1;4503;;10;;;2G;55301;605;1;macro;544;1
SFA_0002_C01_309_2;45032;SO1BSC2;10.75919444;34.74061111;outdoor;2;4503;;100;;;2G;55301;605;1;macro;1702;1
SFA_0002_C01_309_3;45033;SO1BSC2;10.75919444;34.74061111;outdoor;3;4503;;190;;;2G;55301;605;1;macro;451;1
SFA_0002_C01_309_4;47401;SO1BSC2;10.75919444;34.74061111;outdoor;4;4503;;300;;;2G;55301;605;1;macro;2511;1
SFA_0005_C01_309_1;45061;SO1BSC2;10.71355556;34.74402778;outdoor;1;4506;;0;;;2G;55302;605;1;macro;728;1
SFA_0005_C01_309_2;45062;SO1BSC2;10.71355556;34.74402778;outdoor;2;4506;;90;;;2G;55302;605;1;macro;1241;1
SFA_0005_C01_309_3;45063;SO1BSC2;10.71355556;34.74402778;outdoor;3;4506;;270;;;2G;55302;605;1;macro;1261;1
SFA_0005_C01_309_4;47201;SO1BSC2;10.71355556;34.74402778;outdoor;4;4506;;185;;;2G;55302;605;1;macro;1556;1
SFA_0006_C03_309_1;45071;SO1BSC2;10.730222;34.73136;outdoor;1;4507;;15;;;2G;55302;605;1;macro;634;1
SFA_0006_C03_309_2;45072;SO1BSC2;10.730222;34.73136;outdoor;2;4507;;115;;;2G;55302;605;1;macro;1013;1
SFA_0006_C03_309_3;45073;SO1BSC2;10.730222;34.73136;outdoor;3;4507;;230;;;2G;55302;605;1;macro;471;1
SFA_0007_C01_309_1;45081;SO1BSC2;10.723639;34.721472;outdoor;1;4508;;60;;;2G;55302;605;1;macro;1409;1
SFA_0007_C01_309_2;45082;SO1BSC2;10.723639;34.721472;outdoor;2;4508;;150;;;2G;55302;605;1;macro;700;1
SFA_0007_C01_309_3;45083;SO1BSC2;10.723639;34.721472;outdoor;3;4508;;330;;;2G;55302;605;1;macro;1231;1
SFA_0007_C01_309_4;47441;SO1BSC2;10.723639;34.721472;outdoor;4;4508;;250;;;2G;55302;605;1;macro;2369;1
SFA_0008_C01_309_1;45091;SO1BSC2;10.72422222;34.73646944;outdoor;1;4509;;40;;;2G;55302;605;1;macro;445;1
SFA_0008_C01_309_2;45092;SO1BSC2;10.72422222;34.73646944;outdoor;2;4509;;150;;;2G;55302;605;1;macro;619;1
SFA_0008_C01_309_3;45093;SO1BSC2;10.72422222;34.73646944;outdoor;3;4509;;270;;;2G;55302;605;1;macro;1469;1
SFA_0010_C01_309_1;45111;SO1BSC2;10.73646944;34.72033333;outdoor;1;4511;;70;;;2G;55302;605;1;macro;2409;1
SFA_0010_C01_309_2;45112;SO1BSC2;10.73646944;34.72033333;outdoor;2;4511;;210;;;2G;55302;605;1;macro;1047;1
SFA_0010_C01_309_3;45113;SO1BSC2;10.73646944;34.72033333;outdoor;3;4511;;330;;;2G;55302;605;1;macro;561;1
SFA_0015_C03_309_1;45161;SO1BSC2;10.74091667;34.77233333;outdoor;1;4516;;30;;;2G;55305;605;1;macro;1061;1
SFA_0015_C03_309_2;45162;SO1BSC2;10.74091667;34.77233333;outdoor;2;4516;;150;;;2G;55305;605;1;macro;523;1
SFA_0015_C03_309_3;45163;SO1BSC2;10.74091667;34.77233333;outdoor;3;4516;;270;;;2G;55305;605;1;macro;533;1
SFA_0016_C01_309_1;45171;SO1BSC2;10.74369444;34.75433333;outdoor;1;4517;;30;;;2G;55301;605;1;macro;622;1
SFA_0016_C01_309_2;45172;SO1BSC2;10.74369444;34.75433333;outdoor;2;4517;;210;;;2G;55301;605;1;macro;738;1
SFA_0016_C01_309_3;45173;SO1BSC2;10.74369444;34.75433333;outdoor;3;4517;;310;;;2G;55301;605;1;macro;4464;1
SFA_0016_C01_309_4;47471;SO1BSC2;10.74369444;34.75433333;outdoor;4;4517;;120;;;2G;55301;605;1;macro;598;1
SFA_0017_C03_309_1;45181;SO1BSC2;10.73435556;34.75663889;outdoor;1;4518;;40;;;2G;55301;605;1;macro;508;1
SFA_0017_C03_309_2;45182;SO1BSC2;10.73435556;34.75663889;outdoor;2;4518;;180;;;2G;55301;605;1;macro;1188;1
SFA_0017_C03_309_3;45183;SO1BSC2;10.73435556;34.75663889;outdoor;3;4518;;310;;;2G;55301;605;1;macro;22420;1
SFA_0018_C01_309_1;45191;SO1BSC2;10.72683333;34.74158333;outdoor;1;4519;;10;;;2G;55302;605;1;macro;907;1
SFA_0018_C01_309_2;45192;SO1BSC2;10.72683333;34.74158333;outdoor;2;4519;;110;;;2G;55302;605;1;macro;895;1
SFA_0018_C01_309_3;45193;SO1BSC2;10.72683333;34.74158333;outdoor;3;4519;;270;;;2G;55302;605;1;macro;662;1
SFA_0019_C01_309_1;45201;SO1BSC2;10.709555;34.7944166;outdoor;1;4520;;70;;;2G;55305;605;1;macro;557;1
SFA_0019_C01_309_2;45202;SO1BSC2;10.709555;34.7944166;outdoor;2;4520;;160;;;2G;55305;605;1;macro;859;1
SFA_0019_C01_309_3;45203;SO1BSC2;10.709555;34.7944166;outdoor;3;4520;;290;;;2G;55305;605;1;macro;14792;1
SFA_0020_C01_309_1;45211;SO1BSC2;10.7588333;34.7505833;outdoor;1;4521;;30;;;2G;55301;605;1;macro;1455;1
SFA_0020_C01_309_2;45212;SO1BSC2;10.7588333;34.7505833;outdoor;2;4521;;150;;;2G;55301;605;1;macro;515;1
SFA_0020_C01_309_3;45213;SO1BSC2;10.7588333;34.7505833;outdoor;3;4521;;270;;;2G;55301;605;1;macro;854;1
SFA_0021_C02_309_1;45221;SO1BSC2;10.68816667;34.75913889;outdoor;1;4522;;40;;;2G;55305;605;1;macro;1151;1
SFA_0021_C02_309_2;45222;SO1BSC2;10.68816667;34.75913889;outdoor;2;4522;;150;;;2G;55305;605;1;macro;1742;1
SFA_0021_C02_309_3;45223;SO1BSC2;10.68816667;34.75913889;outdoor;3;4522;;270;;;2G;55305;605;1;macro;17486;1
SFA_0021_C02_309_4;27141;SO1BSC2;10.68816667;34.75913889;outdoor;4;4522;;340;;;2G;55305;605;1;macro;1271;1
SFA_0022_C02_309_1;45231;SO1BSC2;10.77275;34.751;outdoor;1;4523;;30;;;2G;55301;605;1;macro;915;1
SFA_0022_C02_309_2;45232;SO1BSC2;10.77275;34.751;outdoor;2;4523;;150;;;2G;55301;605;1;macro;2678;1
SFA_0022_C02_309_3;45233;SO1BSC2;10.77275;34.751;outdoor;3;4523;;250;;;2G;55301;605;1;macro;388;1
SFA_0024_C02_309_1;45251;SO1BSC2;10.79388889;34.79255556;outdoor;1;4525;;30;;;2G;55306;605;1;macro;1674;1
SFA_0024_C02_309_2;45252;SO1BSC2;10.79388889;34.79255556;outdoor;2;4525;;150;;;2G;55306;605;1;macro;535;1
SFA_0024_C02_309_3;45253;SO1BSC2;10.79388889;34.79255556;outdoor;3;4525;;230;;;2G;55306;605;1;macro;868;1
SFA_0025_C01_309_1;45261;SO1BSC2;10.7985;34.78480556;outdoor;1;4526;;30;;;2G;55306;605;1;macro;13083;1
SFA_0025_C01_309_2;45262;SO1BSC2;10.7985;34.78480556;outdoor;2;4526;;150;;;2G;55306;605;1;macro;2219;1
SFA_0025_C01_309_3;45263;SO1BSC2;10.7985;34.78480556;outdoor;3;4526;;270;;;2G;55306;605;1;macro;1599;1
SFA_0026_C02_309_1;45271;SO1BSC2;10.77841667;34.77091667;outdoor;1;4527;;40;;;2G;55306;605;1;macro;748;1
SFA_0026_C02_309_2;45272;SO1BSC2;10.77841667;34.77091667;outdoor;2;4527;;150;;;2G;55306;605;1;macro;809;1
SFA_0026_C02_309_3;45273;SO1BSC2;10.77841667;34.77091667;outdoor;3;4527;;270;;;2G;55306;605;1;macro;1269;1
SFA_0027_C01_309_1;45281;SO1BSC2;10.75655556;34.77413889;outdoor;1;4528;;0;;;2G;55306;605;1;macro;1408;1
SFA_0027_C01_309_2;45282;SO1BSC2;10.75655556;34.77413889;outdoor;2;4528;;65;;;2G;55306;605;1;macro;933;1
SFA_0027_C01_309_3;45283;SO1BSC2;10.75655556;34.77413889;outdoor;3;4528;;225;;;2G;55306;605;1;macro;1111;1
SFA_0028_C01_309_1;45291;SO1BSC2;10.76208333;34.80858333;outdoor;1;4529;;10;;;2G;55303;605;1;macro;1003;1
SFA_0028_C01_309_2;45292;SO1BSC2;10.76208333;34.80858333;outdoor;2;4529;;130;;;2G;55303;605;1;macro;722;1
SFA_0028_C01_309_3;45293;SO1BSC2;10.76208333;34.80858333;outdoor;3;4529;;250;;;2G;55303;605;1;macro;755;1
SFA_0029_C03_309_1;45301;SO1BSC2;10.75277778;34.79736111;outdoor;1;4530;;40;;;2G;55303;605;1;macro;2299;1
SFA_0029_C03_309_2;45302;SO1BSC2;10.75277778;34.79736111;outdoor;2;4530;;210;;;2G;55303;605;1;macro;2279;1
SFA_0029_C03_309_3;45303;SO1BSC2;10.75277778;34.79736111;outdoor;3;4530;;310;;;2G;55303;605;1;macro;8331;1
SFA_0029_C03_309_4;47431;SO1BSC2;10.75277778;34.79736111;outdoor;4;4530;;120;;;2G;55303;605;1;macro;27770;1
SFA_0030_C04_309_1;45311;SO1BSC2;10.75527778;34.73541667;outdoor;1;4531;;0;;;2G;55301;605;1;macro;2151;1
SFA_0030_C04_309_2;45312;SO1BSC2;10.75527778;34.73541667;outdoor;2;4531;;100;;;2G;55301;605;1;macro;378;1
SFA_0030_C04_309_3;45313;SO1BSC2;10.75527778;34.73541667;outdoor;3;4531;;270;;;2G;55301;605;1;macro;2151;1
SFA_0030_C04_309_4;47391;SO1BSC2;10.75527778;34.73541667;outdoor;4;4531;;180;;;2G;55301;605;1;macro;6880;1
SFA_0031_C03_309_1;45321;SO1BSC2;10.76022222;34.76413889;outdoor;1;4532;;50;;;2G;55301;605;1;macro;1261;1
SFA_0031_C03_309_2;45322;SO1BSC2;10.76022222;34.76413889;outdoor;2;4532;;150;;;2G;55301;605;1;macro;603;1
SFA_0031_C03_309_3;45323;SO1BSC2;10.76022222;34.76413889;outdoor;3;4532;;270;;;2G;55301;605;1;macro;894;1
SFA_0032_C04_309_1;45331;SO1BSC2;10.73944444;34.73597222;outdoor;1;4533;;50;;;2G;55301;605;1;macro;1728;1
SFA_0032_C04_309_2;45332;SO1BSC2;10.73944444;34.73597222;outdoor;2;4533;;180;;;2G;55301;605;1;macro;611;1
SFA_0032_C04_309_3;45333;SO1BSC2;10.73944444;34.73597222;outdoor;3;4533;;290;;;2G;55301;605;1;macro;2998;1
SFA_0033_C01_309_1;45341;SO1BSC2;10.77244444;34.76247222;outdoor;1;4534;;30;;;2G;55301;605;1;macro;587;1
SFA_0033_C01_309_2;45342;SO1BSC2;10.77244444;34.76247222;outdoor;2;4534;;170;;;2G;55301;605;1;macro;1258;1
SFA_0033_C01_309_3;45343;SO1BSC2;10.77244444;34.76247222;outdoor;3;4534;;270;;;2G;55301;605;1;macro;799;1
SFA_0034_C01_309_1;45351;SO1BSC2;10.77802778;34.758916;outdoor;1;4535;;70;;;2G;55301;605;1;macro;474;1
SFA_0034_C01_309_2;45352;SO1BSC2;10.77802778;34.758916;outdoor;2;4535;;170;;;2G;55301;605;1;macro;680;1
SFA_0034_C01_309_3;45353;SO1BSC2;10.77802778;34.758916;outdoor;3;4535;;310;;;2G;55301;605;1;macro;680;1
SFA_0035_C01_309_1;45361;SO1BSC2;10.76725;34.75897222;outdoor;1;4536;;30;;;2G;55301;605;1;macro;4677;1
SFA_0035_C01_309_2;45362;SO1BSC2;10.76725;34.75897222;outdoor;2;4536;;140;;;2G;55301;605;1;macro;461;1
SFA_0035_C01_309_3;45363;SO1BSC2;10.76725;34.75897222;outdoor;3;4536;;270;;;2G;55301;605;1;macro;665;1
SFA_0036_C01_309_1;45371;SO1BSC2;10.74116667;34.74316667;outdoor;1;4537;;30;;;2G;55301;605;1;macro;2531;1
SFA_0036_C01_309_2;45372;SO1BSC2;10.74116667;34.74316667;outdoor;2;4537;;150;;;2G;55301;605;1;macro;664;1
SFA_0036_C01_309_3;45373;SO1BSC2;10.74116667;34.74316667;outdoor;3;4537;;270;;;2G;55301;605;1;macro;686;1
SFA_0036_C01_309_4;64201;SO1BSC2;10.74116667;34.74316667;outdoor;4;4537;;150;;;2G;55301;605;1;macro;-;1
SFA_0037_C02_309_1;45381;SO1BSC2;10.746944;34.748056;outdoor;1;4538;;30;;;2G;55301;605;1;macro;2655;1
SFA_0037_C02_309_2;45382;SO1BSC2;10.746944;34.748056;outdoor;2;4538;;150;;;2G;55301;605;1;macro;637;1
SFA_0037_C02_309_3;45383;SO1BSC2;10.746944;34.748056;outdoor;3;4538;;270;;;2G;55301;605;1;macro;869;1
SFA_0038_C01_309_1;45391;SO1BSC2;10.76311111;34.74186111;outdoor;1;4539;;10;;;2G;55301;605;1;macro;2986;1
SFA_0038_C01_309_2;45392;SO1BSC2;10.76311111;34.74186111;outdoor;2;4539;;150;;;2G;55301;605;1;macro;530;1
SFA_0038_C01_309_3;45393;SO1BSC2;10.76311111;34.74186111;outdoor;3;4539;;270;;;2G;55301;605;1;macro;473;1
SFA_0039_C01_309_1;45401;SO1BSC2;10.7623;34.7357;outdoor;1;4540;;30;;;2G;55301;605;1;macro;6217;1
SFA_0039_C01_309_2;45402;SO1BSC2;10.7623;34.7357;outdoor;2;4540;;150;;;2G;55301;605;1;macro;310;1
SFA_0039_C01_309_3;45403;SO1BSC2;10.7623;34.7357;outdoor;3;4540;;270;;;2G;55301;605;1;macro;2219;1
SFA_0040_C01_309_1;45411;SO1BSC2;10.76060833;34.72897222;outdoor;1;4541;;30;;;2G;55301;605;1;macro;589;1
SFA_0040_C01_309_2;45412;SO1BSC2;10.76060833;34.72897222;outdoor;2;4541;;150;;;2G;55301;605;1;macro;534;1
SFA_0040_C01_309_3;45413;SO1BSC2;10.76060833;34.72897222;outdoor;3;4541;;270;;;2G;55301;605;1;macro;1270;1
SFA_0042_C01_309_1;45431;SO1BSC2;10.814275;34.77477778;outdoor;1;4543;;40;;;2G;55306;605;1;macro;26864;1
SFA_0042_C01_309_2;45432;SO1BSC2;10.814275;34.77477778;outdoor;2;4543;;220;;;2G;55306;605;1;macro;1729;1
SFA_0042_C01_309_3;45433;SO1BSC2;10.814275;34.77477778;outdoor;3;4543;;310;;;2G;55306;605;1;macro;3233;1
SFA_0043_C01_309_1;45441;SO1BSC2;10.81747222;34.78802778;outdoor;1;4544;;70;;;2G;55306;605;1;macro;1361;1
SFA_0043_C01_309_2;45442;SO1BSC2;10.81747222;34.78802778;outdoor;2;4544;;160;;;2G;55306;605;1;macro;893;1
SFA_0043_C01_309_3;45443;SO1BSC2;10.81747222;34.78802778;outdoor;3;4544;;270;;;2G;55306;605;1;macro;1051;1
SFA_0044_C02_309_1;45451;SO1BSC2;10.68488889;34.73311111;outdoor;1;4545;;60;;;2G;55302;605;1;macro;2118;1
